UID;Artist Name;Track Title;Album Title;Date;Genre;Style;Length;Release;Publisher;Album Artist;Rating;Mood;Track Number;Total Tracks;Disc Number;Total Discs;URL;Play count;First played;Last played;Play stamp;Track URL
cmfcc1027wi02;Candlegravity;When It Rains It Pours;Music for Coffee & Cupcakes;2010;Classical;Instrumental;246;?;?;Candlegravity;3;1;02;03;1;1;http://archive.org/details/MusicForCoffeeCupcakes;2;2013-01-17 23:51:31;2013-02-21 21:24:58;2013-01-17 23:51:31, 2013-02-21 21:24:58;?
cmfcc1015bs03;Candlegravity;Beth's Song;Music for Coffee & Cupcakes;2010;Classical;Instrumental;257;?;?;Candlegravity;2;1;03;03;1;1;http://archive.org/details/MusicForCoffeeCupcakes;1;2013-01-17 23:52:50;2013-01-17 23:52:50;2013-01-17 23:52:50;?
cwfcos0626sm01;Chan Wai Fat;Shange (Mountain Song) (sung by Po Sun Yi);Children Of Soul Mountain (Original Soundtrack);2006;World;Traditional;113;?;?;Chan Wai Fat;2;1;01;06;1;1;http://www.archive.org/details/CHANWAIFATChildrenofSoulMountainOriginalSoundtrack2006;1;2011-12-29 01:54:34;2011-12-29 01:54:34;2011-12-29 01:54:34;?
cwfcos0638js02;Chan Wai Fat;Jiuge (Song of Wine) (sung by Po Sun Yi);Children Of Soul Mountain (Original Soundtrack);2006;World;Traditional;216;?;?;Chan Wai Fat;2;2;02;06;1;1;http://www.archive.org/details/CHANWAIFATChildrenofSoulMountainOriginalSoundtrack2006;1;2011-12-24 00:13:23;2011-12-24 00:13:23;2011-12-24 00:13:23;?
cwfcos0610lf03;Chan Wai Fat;Light From Underground (sung by Po Sun Yi);Children Of Soul Mountain (Original Soundtrack);2006;World;Traditional;277;?;?;Chan Wai Fat;2;1;03;06;1;1;http://www.archive.org/details/CHANWAIFATChildrenofSoulMountainOriginalSoundtrack2006;1;2011-12-29 01:56:04;2011-12-29 01:56:04;2011-12-29 01:56:04;?
cwfcos0609wh04;Chan Wai Fat;Wu Hwa Hong She (sung by Po Sun Yi);Children Of Soul Mountain (Original Soundtrack);2006;World;Traditional;178;?;?;Chan Wai Fat;3;2;04;06;1;1;http://www.archive.org/details/CHANWAIFATChildrenofSoulMountainOriginalSoundtrack2006;1;2011-12-29 01:58:21;2011-12-29 01:58:21;2011-12-29 01:58:21;?
cwfcos0633di05;Chan Wai Fat;Dream (instrumental);Children Of Soul Mountain (Original Soundtrack);2006;World;Traditional;122;?;?;Chan Wai Fat;2;1;05;06;1;1;http://www.archive.org/details/CHANWAIFATChildrenofSoulMountainOriginalSoundtrack2006;1;2011-12-22 23:21:58;2011-12-22 23:21:58;2011-12-22 23:21:58;?
cwfcos0686dh06;Chan Wai Fat;Di Hei Hei (sung by Po Sun Yi);Children Of Soul Mountain (Original Soundtrack);2006;World;Traditional;344;?;?;Chan Wai Fat;2;2;06;06;1;1;http://www.archive.org/details/CHANWAIFATChildrenofSoulMountainOriginalSoundtrack2006;1;2011-12-29 01:57:05;2011-12-29 01:57:05;2011-12-29 01:57:05;?
cpbps0622dp01;Charles Parker;Dear Prudence;Beatles Piano Suite;2006;Classical;Instrumental, Modern;239;?;?;Charles Parker;4;1;01;10;1;1;http://www.archive.org/details/beatles_piano_suite;4;2010-04-20 00:29:15;2011-12-09 00:45:47;2010-04-20 00:29:15, 2010-04-20 00:58:11, 2010-05-06 15:58:26, 2011-12-09 00:45:47;?
cpbps0634dy02;Charles Parker;Do You Want to Know a Secret?;Beatles Piano Suite;2006;Classical;Instrumental, Modern;152;?;?;Charles Parker;2;1;02;10;1;1;http://www.archive.org/details/beatles_piano_suite;3;2010-04-20 00:32:39;2010-10-10 11:28:59;2010-04-20 00:32:39, 2010-04-25 11:36:35, 2010-10-10 11:28:59;?
cpbps0644fn03;Charles Parker;For No One;Beatles Piano Suite;2006;Classical;Instrumental, Modern;120;?;?;Charles Parker;2;2;03;10;1;1;http://www.archive.org/details/beatles_piano_suite;1;2010-04-20 00:37:49;2010-04-20 00:37:49;2010-04-20 00:37:49;?
cpbps0620ht04;Charles Parker;Here, There, and Everywhere;Beatles Piano Suite;2006;Classical;Instrumental, Modern;177;?;?;Charles Parker;2;1;04;10;1;1;http://www.archive.org/details/beatles_piano_suite;3;2010-04-20 00:40:11;2010-08-08 14:48:17;2010-04-20 00:40:11, 2010-04-25 11:46:28;?
cpbps0644im05;Charles Parker;In My Life;Beatles Piano Suite;2006;Classical;Instrumental, Modern;154;?;?;Charles Parker;3;1;05;10;1;1;http://www.archive.org/details/beatles_piano_suite;2;2010-04-20 00:42:59;2010-08-08 14:51:03;2010-04-20 00:42:59;?
cpbps0667j06;Charles Parker;Julia;Beatles Piano Suite;2006;Classical;Instrumental, Modern;180;?;?;Charles Parker;2;1;06;10;1;1;http://www.archive.org/details/beatles_piano_suite;2;2010-04-20 00:45:43;2010-05-06 13:10:12;2010-04-20 00:45:43, 2010-05-06 13:10:12;?
cpbps0658nw07;Charles Parker;Norwegian Wood (This Bird Has Flown);Beatles Piano Suite;2006;Classical;Instrumental, Modern;162;?;?;Charles Parker;3;1;07;10;1;1;http://www.archive.org/details/beatles_piano_suite;3;2010-04-20 00:48:36;2010-08-13 21:48:09;2010-04-20 00:48:36;?
cpbps0699sl08;Charles Parker;She's Leaving Home;Beatles Piano Suite;2006;Classical;Instrumental, Modern;212;?;?;Charles Parker;2;2;08;10;1;1;http://www.archive.org/details/beatles_piano_suite;3;2010-04-20 00:51:38;2010-08-08 14:56:47;2010-04-20 00:51:38, 2010-06-01 23:31:34;?
cpbps0684s09;Charles Parker;Something;Beatles Piano Suite;2006;Classical;Instrumental, Modern;170;?;?;Charles Parker;3;2;09;10;1;1;http://www.archive.org/details/beatles_piano_suite;2;2010-04-20 00:54:54;2010-05-06 15:00:28;2010-04-20 00:54:54, 2010-05-06 15:00:28;?
cpbps0697y10;Charles Parker;Yesterday;Beatles Piano Suite;2006;Classical;Instrumental, Modern;170;?;?;Charles Parker;3;1;10;10;1;1;http://www.archive.org/details/beatles_piano_suite;2;2010-04-20 00:35:19;2010-11-12 19:27:22;2010-04-20 00:35:19, 2010-11-12 19:27:22;?
dde0621r01;Deadspin;Renown;Deadspin EP;2006;Rock;Blues Rock, Classic Rock, Soft Rock;306;?;?;Deadspin;3;2;01;08;1;1;http://www.archive.org/details/Deadspin_EP_2006;3;2010-05-03 10:39:12;2010-05-21 12:43:00;2010-05-03 10:39:12, 2010-05-04 01:16:31, 2010-05-21 12:43:00;?
dde0623cc02;Deadspin;Crab Canon;Deadspin EP;2006;Rock;Blues Rock, Classic Rock, Soft Rock;35;?;?;Deadspin;3;2;02;08;1;1;http://www.archive.org/details/Deadspin_EP_2006;4;2010-04-28 01:40:34;2010-05-21 12:46:16;2010-04-28 01:40:34, 2010-05-03 10:42:29, 2010-05-03 17:08:48, 2010-05-21 12:46:16;?
dde0680o03;Deadspin;October;Deadspin EP;2006;Rock;Blues Rock, Classic Rock, Soft Rock;368;?;?;Deadspin;4;2;03;08;1;1;http://www.archive.org/details/Deadspin_EP_2006;8;2010-04-28 01:43:23;2011-08-03 18:16:49;2010-04-28 01:43:23, 2010-05-03 10:45:18, 2010-05-03 17:11:37, 2010-05-04 15:57:21, 2010-05-04 16:20:29, 2010-05-21 12:49:04, 2010-11-13 18:20:39, 2011-08-03 18:16:49;?
dde0654b04;Deadspin;Bingo;Deadspin EP;2006;Rock;Blues Rock, Classic Rock, Soft Rock;316;?;?;Deadspin;3;2;04;08;1;1;http://www.archive.org/details/Deadspin_EP_2006;4;2010-04-28 02:24:39;2011-06-30 23:22:44;2010-04-28 02:24:39, 2010-05-03 10:51:05, 2010-05-03 17:17:24, 2011-06-30 23:22:44;?
dde0622l05;Deadspin;LX-55;Deadspin EP;2006;Rock;Blues Rock, Classic Rock, Soft Rock;322;?;?;Deadspin;3;2;05;08;1;1;http://www.archive.org/details/Deadspin_EP_2006;3;2010-04-28 02:29:57;2010-09-12 22:53:37;2010-04-28 02:29:57, 2010-05-03 10:56:23, 2010-09-12 22:53:37;?
dde0681sp06;Deadspin;Stardust Projectile, Come Into My Heart;Deadspin EP;2006;Rock;Blues Rock, Classic Rock, Soft Rock;22;?;?;Deadspin;2;2;06;08;1;1;http://www.archive.org/details/Deadspin_EP_2006;2;2010-05-03 11:01:11;2010-05-03 17:21:36;2010-05-03 11:01:11, 2010-05-03 17:21:36;?
dde0609ts07;Deadspin;The Story Never Told;Deadspin EP;2006;Rock;Blues Rock, Classic Rock, Soft Rock;369;?;?;Deadspin;4;2;07;08;1;1;http://www.archive.org/details/Deadspin_EP_2006;6;2010-05-03 11:03:41;2011-04-21 01:48:43;2010-05-03 11:03:41, 2010-05-03 17:24:21, 2010-05-04 16:04:59, 2010-05-04 16:45:03, 2010-05-04 17:51:53, 2011-04-21 01:48:43;?
dde0632wa08;Deadspin;Without a Trace;Deadspin EP;2006;Rock;Blues Rock, Classic Rock, Soft Rock;349;?;?;Deadspin;3;2;08;08;1;1;http://www.archive.org/details/Deadspin_EP_2006;5;2010-05-03 11:09:42;2010-05-04 17:57:54;2010-05-03 11:09:42, 2010-05-03 17:30:18, 2010-05-04 01:22:07, 2010-05-04 16:51:04, 2010-05-04 17:57:54;?
dstee10679te01;DJ SylverMay;Trance Emotions Episode 1;Trance Emotions Episode 1;2006;Electronic;Trance;4088;?;?;DJ SylverMay;4;3;01;01;1;1;http://www.archive.org/details/Mixes;2;2010-09-28 20:26:41;2011-12-10 18:28:24;2010-09-28 20:26:41, 2011-12-10 18:28:24;?
dsofsf0884ms01;Barbara Schubert, DuPage Symphony Orchestra;Mendelssohn: Symphony No. 5 in D major, Op. 107 'Reformation' - I. Andante - Allegro con fuoco;Fresh Sounds from Old Germany - Pfeiffer Hall - 15 March 2008;2008;Classical;Live, Traditional;754;?;Community Audio;DuPage Symphony Orchestra;?;?;01;08;1;1;http://archive.org/details/dso20080315;1;2012-12-14 00:45:02;2012-12-14 00:45:02;2012-12-14 00:45:02;http://www.archive.org/download/dso20080315/dso20080315-01-reformation-1_vbr.mp3
dsofsf0884ms02;Barbara Schubert, DuPage Symphony Orchestra;Mendelssohn: Symphony No. 5 in D major, Op. 107 'Reformation' - II. Allegro vivace;Fresh Sounds from Old Germany - Pfeiffer Hall - 15 March 2008;2008;Classical;Live, Traditional;383;?;Community Audio;DuPage Symphony Orchestra;?;?;02;08;1;1;http://archive.org/details/dso20080315;1;2012-12-14 00:57:37;2012-12-14 00:57:37;2012-12-14 00:57:37;http://www.archive.org/download/dso20080315/dso20080315-02-reformation-2_vbr.mp3
dsofsf0830ms03;Barbara Schubert, DuPage Symphony Orchestra;Mendelssohn: Symphony No. 5 in D major, Op. 107 'Reformation' - III. Andante -- IV. Andante con moto - Allegro maestoso;Fresh Sounds from Old Germany - Pfeiffer Hall - 15 March 2008;2008;Classical;Live, Traditional;730;?;Community Audio;DuPage Symphony Orchestra;3;2;03;08;1;1;http://archive.org/details/dso20080315;2;2012-12-14 01:04:00;2013-03-29 15:47:54;2012-12-14 01:04:00, 2013-03-29 15:47:54;http://www.archive.org/download/dso20080315/dso20080315-03-reformation-3-4_vbr.mp3
dsofsf0853vv04;Barbara Schubert, DuPage Symphony Orchestra;Vieuxtemps: Violin Concerto No. 5 in A minor, Op. 37 'Grétry';Fresh Sounds from Old Germany - Pfeiffer Hall - 15 March 2008;2008;Classical;Live, Traditional;1069;?;Community Audio;DuPage Symphony Orchestra;?;?;04;08;1;1;http://archive.org/details/dso20080315;1;2012-12-16 12:10:46;2012-12-16 12:10:46;2012-12-16 12:10:46;http://www.archive.org/download/dso20080315/dso20080315-04-vieux-temps_vbr.mp3
dsofsf0826sm05;Barbara Schubert, DuPage Symphony Orchestra;Symphonic Metamorphoses on Themes of Weber - I. Allegro;Fresh Sounds from Old Germany - Pfeiffer Hall - 15 March 2008;2008;Classical;Live, Traditional;253;?;Community Audio;DuPage Symphony Orchestra;?;?;05;08;1;1;http://archive.org/details/dso20080315;1;2013-02-14 18:04:36;2013-02-14 18:04:36;2013-02-14 18:04:36;http://www.archive.org/download/dso20080315/dso20080315-05-hindemith-1_vbr.mp3
dsofsf0864sm06;Barbara Schubert, DuPage Symphony Orchestra;Symphonic Metamorphoses on Themes of Weber - II. Scherzo (Turandot): Moderato - Lively;Fresh Sounds from Old Germany - Pfeiffer Hall - 15 March 2008;2008;Classical;Live, Traditional;543;?;Community Audio;DuPage Symphony Orchestra;3;2;06;08;1;1;http://archive.org/details/dso20080315;1;2013-02-17 15:14:11;2013-02-17 15:14:11;2013-02-17 15:14:11;http://www.archive.org/download/dso20080315/dso20080315-06-hindemith-2_vbr.mp3
dsofsf0806sm07;Barbara Schubert, DuPage Symphony Orchestra;Symphonic Metamorphoses on Themes of Weber - III. Andantino;Fresh Sounds from Old Germany - Pfeiffer Hall - 15 March 2008;2008;Classical;Live, Traditional;266;?;Community Audio;DuPage Symphony Orchestra;3;2;07;08;1;1;http://archive.org/details/dso20080315;1;2013-04-12 20:32:10;2013-04-12 20:32:10;2013-04-12 20:32:10;http://www.archive.org/download/dso20080315/dso20080315-07-hindemith-3_vbr.mp3
dsofsf0899sm08;Barbara Schubert, DuPage Symphony Orchestra;Symphonic Metamorphoses on Themes of Weber - IV. March;Fresh Sounds from Old Germany - Pfeiffer Hall - 15 March 2008;2008;Classical;Live, Traditional;296;?;Community Audio;DuPage Symphony Orchestra;?;?;08;08;1;1;http://archive.org/details/dso20080315;1;2013-04-12 20:34:18;2013-04-12 20:34:18;2013-04-12 20:34:18;http://www.archive.org/download/dso20080315/dso20080315-08-hindemith-4_vbr.mp3
dsoon20878bo01;DuPage Symphony Orchestra;Beethoven: Overture to 'The Consecration of the House', Op. 124;Opening Night! (2008) - Wentz Concert Hall - 18 October 2008;2008;Classical;Live;681;?;Community Audio;DuPage Symphony Orchestra;2;2;01;08;1;1;http://archive.org/details/dso20081018;1;2013-02-14 21:32:26;2013-02-14 21:32:26;2013-02-14 21:32:26;http://www.archive.org/download/dso20081018/dso20081018-001-beethoven-consecreation-of-house_vbr.mp3
dsoon20880ms02;DuPage Symphony Orchestra;Mozart: Sinfonia concertante in E-flat Major, K. 364 - I. Allegro maestoso;Opening Night! (2008) - Wentz Concert Hall - 18 October 2008;2008;Classical;Live;802;?;Community Audio;DuPage Symphony Orchestra;3;2;02;08;1;1;http://archive.org/details/dso20081018;1;2013-02-14 21:00:29;2013-02-14 21:00:29;2013-02-14 21:00:29;http://www.archive.org/download/dso20081018/dso20081018-002-mozart-sinfonia-concertante-mvt1_vbr.mp3
dsoon20863ms03;DuPage Symphony Orchestra;Mozart: Sinfonia concertante in E-flat Major, K. 364 - II. Andante;Opening Night! (2008) - Wentz Concert Hall - 18 October 2008;2008;Classical;Live;685;?;Community Audio;DuPage Symphony Orchestra;3;2;03;08;1;1;http://archive.org/details/dso20081018;1;2013-02-14 23:28:10;2013-02-14 23:28:10;2013-02-14 23:28:10;http://www.archive.org/download/dso20081018/dso20081018-003-mozart-sinfonia-concertante-mvt2_vbr.mp3
dsoon20800ms04;DuPage Symphony Orchestra;Mozart: Sinfonia concertante in E-flat Major, K. 364 - III. Presto;Opening Night! (2008) - Wentz Concert Hall - 18 October 2008;2008;Classical;Live;414;?;Community Audio;DuPage Symphony Orchestra;3;2;04;08;1;1;http://archive.org/details/dso20081018;1;2013-02-13 20:10:24;2013-02-13 20:10:24;2013-02-13 20:10:24;http://www.archive.org/download/dso20081018/dso20081018-004-mozart-sinfonia-concertante-mvt3_vbr.mp3
dsoon20800ts05;DuPage Symphony Orchestra;Tchaikovsky: Symphony No. 5 in E minor, Op. 64 - I. Andante - Allegro con anima;Opening Night! (2008) - Wentz Concert Hall - 18 October 2008;2008;Classical;Live;968;?;Community Audio;DuPage Symphony Orchestra;3;2;05;08;1;1;http://archive.org/details/dso20081018;1;2013-03-31 07:52:13;2013-03-31 07:52:13;2013-03-31 07:52:13;http://www.archive.org/download/dso20081018/dso20081018-005-tchai-symph5-mvt1_vbr.mp3
dsoon20830ts06;DuPage Symphony Orchestra;Tchaikovsky: Symphony No. 5 in E minor, Op. 64 - II. Andante cantabile, con alcuna licenza;Opening Night! (2008) - Wentz Concert Hall - 18 October 2008;2008;Classical;Live;754;?;Community Audio;DuPage Symphony Orchestra;2;2;06;08;1;1;http://archive.org/details/dso20081018;1;2013-02-14 23:27:27;2013-02-14 23:27:27;2013-02-14 23:27:27;http://www.archive.org/download/dso20081018/dso20081018-006-tchai-symph5-mvt2_vbr.mp3
dsoon20808ts07;DuPage Symphony Orchestra;Tchaikovsky: Symphony No. 5 in E minor, Op. 64 - III. Valse: Allegro moderato;Opening Night! (2008) - Wentz Concert Hall - 18 October 2008;2008;Classical;Live;365;?;Community Audio;DuPage Symphony Orchestra;3;2;07;08;1;1;http://archive.org/details/dso20081018;1;2013-04-08 23:41:15;2013-04-08 23:41:15;2013-04-08 23:41:15;http://www.archive.org/download/dso20081018/dso20081018-007-tchai-symph5-mvt3_vbr.mp3
dsoon20893ts08;DuPage Symphony Orchestra;Tchaikovsky: Symphony No. 5 in E minor, Op. 64 - IV. Finale: Andante maestoso - Allegro vivace - Moderato assai e molto maestoso - Presto;Opening Night! (2008) - Wentz Concert Hall - 18 October 2008;2008;Classical;Live;813;?;Community Audio;DuPage Symphony Orchestra;3;2;08;08;1;1;http://archive.org/details/dso20081018;1;2013-03-31 07:54:47;2013-03-31 07:54:47;2013-03-31 07:54:47;http://www.archive.org/download/dso20081018/dso20081018-008-tchai-symph5-mvt4_vbr.mp3
dsobm1213wp01;Barbara Schubert, DuPage Symphony Orchestra;Walton: Pointsmouth Point Overture;British Masters - Wentz Concert Hall, Naperville, IL, US - 18 November 2012;2012;Classical;Live, Traditional;375;?;Community Audio;DuPage Symphony Orchestra;2;2;01;25;1;1;http://archive.org/details/dso20121118;1;2013-02-05 22:32:25;2013-02-05 22:32:25;2013-02-05 22:32:25;http://archive.org/download/dso20121118/dso20121118-001-walton-pointsmouth-point-overture.mp3
dsobm1262vw02;David Govertsen, Barbara Schubert, DuPage Symphony Orchestra;Vaughan Williams: Songs of Travel - 1. The Vagabond;British Masters - Wentz Concert Hall, Naperville, IL, US - 18 November 2012;2012;Classical;Live, Traditional;191;?;Community Audio;DuPage Symphony Orchestra;3;2;02;25;1;1;http://archive.org/details/dso20121118;1;2013-02-26 23:31:56;2013-02-26 23:31:56;2013-02-26 23:31:56;http://archive.org/download/dso20121118/dso20121118-002-vaughan-williams-songs-of-travel-I-the-vagabond.mp3
dsobm1202vw03;David Govertsen, Barbara Schubert, DuPage Symphony Orchestra;Vaughan Williams: Songs of Travel - 2. Let Beauty Awake;British Masters - Wentz Concert Hall, Naperville, IL, US - 18 November 2012;2012;Classical;Live, Traditional;110;?;Community Audio;DuPage Symphony Orchestra;3;2;03;25;1;1;http://archive.org/details/dso20121118;1;2013-02-26 23:35:07;2013-02-26 23:35:07;2013-02-26 23:35:07;http://archive.org/download/dso20121118/dso20121118-003-vaughan-williams-songs-of-travel-II-let-beauty-awake.mp3
dsobm1255vw04;David Govertsen, Barbara Schubert, DuPage Symphony Orchestra;Vaughan Williams: Songs of Travel - 3. The Roadside Fire;British Masters - Wentz Concert Hall, Naperville, IL, US - 18 November 2012;2012;Classical;Live, Traditional;142;?;Community Audio;DuPage Symphony Orchestra;?;?;04;25;1;1;http://archive.org/details/dso20121118;1;2013-02-26 23:35:54;2013-02-26 23:35:54;2013-02-26 23:35:54;http://archive.org/download/dso20121118/dso20121118-004-vaughan-williams-songs-of-travel-III-the-roadside-fire.mp3
dsobm1250vw05;David Govertsen, Barbara Schubert, DuPage Symphony Orchestra;Vaughan Williams: Songs of Travel - 4. Youth and Love;British Masters - Wentz Concert Hall, Naperville, IL, US - 18 November 2012;2012;Classical;Live, Traditional;206;?;Community Audio;DuPage Symphony Orchestra;?;?;05;25;1;1;http://archive.org/details/dso20121118;1;2013-03-25 23:06:22;2013-03-25 23:06:22;2013-03-25 23:06:22;http://archive.org/download/dso20121118/dso20121118-005-vaughan-williams-songs-of-travel-IV-youth-and-love.mp3
dsobm1247vw06;David Govertsen, Barbara Schubert, DuPage Symphony Orchestra;Vaughan Williams: Songs of Travel - 5. In Dreams;British Masters - Wentz Concert Hall, Naperville, IL, US - 18 November 2012;2012;Classical;Live, Traditional;172;?;Community Audio;DuPage Symphony Orchestra;2;2;06;25;1;1;http://archive.org/details/dso20121118;1;2013-02-17 15:23:14;2013-02-17 15:23:14;2013-02-17 15:23:14;http://archive.org/download/dso20121118/dso20121118-006-vaughan-williams-songs-of-travel-V-in-dreams.mp3
dsobm1256vw07;David Govertsen, Barbara Schubert, DuPage Symphony Orchestra;Vaughan Williams: Songs of Travel - 6. The Infinite Shining Heavens;British Masters - Wentz Concert Hall, Naperville, IL, US - 18 November 2012;2012;Classical;Live, Traditional;136;?;Community Audio;DuPage Symphony Orchestra;2;2;07;25;1;1;http://archive.org/details/dso20121118;1;2013-02-13 19:06:15;2013-02-13 19:06:15;2013-02-13 19:06:15;http://archive.org/download/dso20121118/dso20121118-007-vaughan-williams-songs-of-travel-VI-the-infinite-shining-heavens.mp3
dsobm1222vw08;David Govertsen, Barbara Schubert, DuPage Symphony Orchestra;Vaughan Williams: Songs of Travel - 7. Whither Must I Wander;British Masters - Wentz Concert Hall, Naperville, IL, US - 18 November 2012;2012;Classical;Live, Traditional;257;?;Community Audio;DuPage Symphony Orchestra;?;?;08;25;1;1;http://archive.org/details/dso20121118;2;2013-02-17 15:26:06;2013-04-12 21:22:01;2013-02-17 15:26:06, 2013-04-12 21:22:01;http://archive.org/download/dso20121118/dso20121118-008-vaughan-williams-songs-of-travel-VII-wither-must-i-wander.mp3
dsobm1247vw09;David Govertsen, Barbara Schubert, DuPage Symphony Orchestra;Vaughan Williams: Songs of Travel - 8. Bright Is the Ring of Words;British Masters - Wentz Concert Hall, Naperville, IL, US - 18 November 2012;2012;Classical;Live, Traditional;128;?;Community Audio;DuPage Symphony Orchestra;2;1;09;25;1;1;http://archive.org/details/dso20121118;2;2012-12-16 22:23:43;2013-02-03 18:37:13;2012-12-16 22:23:43, 2013-02-03 18:37:13;http://archive.org/download/dso20121118/dso20121118-009-vaughan-williams-songs-of-travel-VIII-bright-is-the-ring-of-words.mp3
dsobm1270vw10;David Govertsen, Barbara Schubert, DuPage Symphony Orchestra;Vaughan Williams: Songs of Travel - 9. I Have Trod the Upward and Downward Slope;British Masters - Wentz Concert Hall, Naperville, IL, US - 18 November 2012;2012;Classical;Live, Traditional;116;?;Community Audio;DuPage Symphony Orchestra;?;?;10;25;1;1;http://archive.org/details/dso20121118;3;2012-12-13 23:06:23;2013-04-12 21:26:18;2012-12-13 23:06:23, 2012-12-13 23:08:48, 2013-04-12 21:26:18;http://archive.org/download/dso20121118/dso20121118-010-vaughan-williams-songs-of-travel-IX-i-have-trod-the-upward-and-downward-slope.mp3
dsobm1218vo11;Barbara Schubert, DuPage Symphony Orchestra;Variations on an Original Theme, Op. 36 'Enigma' - Theme (Andante);British Masters - Wentz Concert Hall, Naperville, IL, US - 18 November 2012;2012;Classical;Live, Traditional;85;?;Community Audio;DuPage Symphony Orchestra;3;1;11;25;1;1;http://archive.org/details/dso20121118;3;2012-12-13 23:08:13;2012-12-13 23:12:08;2012-12-13 23:08:13, 2012-12-13 23:10:44, 2012-12-13 23:12:08;http://archive.org/download/dso20121118/dso20121118-011-elgar-enigma-variations-theme-andante.mp3
